ep_number,video_id,video_url,title,speaker,subtitle_mode,lang,txt_path
651,zOSE5-5W2WI,https://www.youtube.com/watch?v=zOSE5-5W2WI,"#roça #agro #cachoeira","O Extensionista",auto,pt,"downloads/oextensionista/#651 - #roça #agro #cachoeira {O Extensionista}.txt"
652,KCf_RQDiD8Q,https://www.youtube.com/watch?v=KCf_RQDiD8Q,"#gaucho #roça #agro","O Extensionista",auto,pt,"downloads/oextensionista/#652 - #gaucho #roça #agro {O Extensionista}.txt"
653,UOBiK8dZKL4,https://www.youtube.com/watch?v=UOBiK8dZKL4,"É muito bom? #roça #alimentacaosaudavel #empresa","O Extensionista",auto,pt,"downloads/oextensionista/#653 - É muito bom- #roça #alimentacaosaudavel #empresa {O Extensionista}.txt"
654,lBF7luHWOJc,https://www.youtube.com/watch?v=lBF7luHWOJc,"Hortaliças Minuzzi #roça #alimentos #urbano","O Extensionista",auto,pt,"downloads/oextensionista/#654 - Hortaliças Minuzzi #roça #alimentos #urbano {O Extensionista}.txt"
655,ckGBXz0WeC4,https://www.youtube.com/watch?v=ckGBXz0WeC4,"#roça #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#655 - #roça #agricultura {O Extensionista}.txt"
656,ZZGTcVuQtF8,https://www.youtube.com/watch?v=ZZGTcVuQtF8,"#reflexão #roça #amem","O Extensionista",auto,pt,"downloads/oextensionista/#656 - #reflexão #roça #amem {O Extensionista}.txt"
657,cjxzzo1wK38,https://www.youtube.com/watch?v=cjxzzo1wK38,"#roça #casa","O Extensionista",auto,pt,"downloads/oextensionista/#657 - #roça #casa {O Extensionista}.txt"
658,2NnbtYnR9xk,https://www.youtube.com/watch?v=2NnbtYnR9xk,"#roça #colono #estrada","O Extensionista",auto,pt,"downloads/oextensionista/#658 - #roça #colono #estrada {O Extensionista}.txt"
659,nffpLJ4qgso,https://www.youtube.com/watch?v=nffpLJ4qgso,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#659 - #roça #colono #agricultura {O Extensionista}.txt"
660,6QFEqFXVVsY,https://www.youtube.com/watch?v=6QFEqFXVVsY,"#motivação #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#660 - #motivação #reflexão {O Extensionista}.txt"
661,UIvqpqGkI94,https://www.youtube.com/watch?v=UIvqpqGkI94,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#661 - #roça #colono {O Extensionista}.txt"
662,L_1wE5QnaTo,https://www.youtube.com/watch?v=L_1wE5QnaTo,"#roça #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#662 - #roça #agricultura {O Extensionista}.txt"
663,pvjk8plRvo8,https://www.youtube.com/watch?v=pvjk8plRvo8,"#motivação #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#663 - #motivação #reflexão {O Extensionista}.txt"
664,YDfFXRN2t58,https://www.youtube.com/watch?v=YDfFXRN2t58,"#reflexão #roça #colono #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#664 - #reflexão #roça #colono #caminhada {O Extensionista}.txt"
665,l4SypejfTtw,https://www.youtube.com/watch?v=l4SypejfTtw,"#educação #generosidade","O Extensionista",auto,pt,"downloads/oextensionista/#665 - #educação #generosidade {O Extensionista}.txt"
666,b6y_a4r4UqA,https://www.youtube.com/watch?v=b6y_a4r4UqA,"#roça #extensãorural","O Extensionista",auto,pt,"downloads/oextensionista/#666 - #roça #extensãorural {O Extensionista}.txt"
667,8-l1nm9iaK0,https://www.youtube.com/watch?v=8-l1nm9iaK0,"#roça #colono #agricultura #lenha","O Extensionista",auto,pt,"downloads/oextensionista/#667 - #roça #colono #agricultura #lenha {O Extensionista}.txt"
668,FlW-7M2e3S0,https://www.youtube.com/watch?v=FlW-7M2e3S0,"#gaucho #roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#668 - #gaucho #roça #colono #agricultura {O Extensionista}.txt"
669,R3O39waSV_I,https://www.youtube.com/watch?v=R3O39waSV_I,"#gaucho #roça #colono #agricultura #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#669 - #gaucho #roça #colono #agricultura #caminhoparaumavidamelhor {O Extensionista}.txt"
670,2Yn94L3hdfU,https://www.youtube.com/watch?v=2Yn94L3hdfU,"#gaucho #roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#670 - #gaucho #roça #colono #agricultura {O Extensionista}.txt"
671,DAcE0OO0S9Y,https://www.youtube.com/watch?v=DAcE0OO0S9Y,"#roça #bolo","O Extensionista",auto,pt,"downloads/oextensionista/#671 - #roça #bolo {O Extensionista}.txt"
672,lvjrHmYF7VE,https://www.youtube.com/watch?v=lvjrHmYF7VE,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#672 - #roça #colono #agricultura {O Extensionista}.txt"
673,dqX3i4sia9o,https://www.youtube.com/watch?v=dqX3i4sia9o,"#roça #bolo #globo","O Extensionista",auto,pt,"downloads/oextensionista/#673 - #roça #bolo #globo {O Extensionista}.txt"
674,QE-DquN2Trc,https://www.youtube.com/watch?v=QE-DquN2Trc,"#globo #novela","O Extensionista",auto,pt,"downloads/oextensionista/#674 - #globo #novela {O Extensionista}.txt"
675,5oTX1UmjusA,https://www.youtube.com/watch?v=5oTX1UmjusA,"#bolo #globo #novela","O Extensionista",auto,pt,"downloads/oextensionista/#675 - #bolo #globo #novela {O Extensionista}.txt"
676,j-SqjJYrgoo,https://www.youtube.com/watch?v=j-SqjJYrgoo,"#roça #globo #bolo #novela","O Extensionista",auto,pt,"downloads/oextensionista/#676 - #roça #globo #bolo #novela {O Extensionista}.txt"
677,VKpWYZdKYZ4,https://www.youtube.com/watch?v=VKpWYZdKYZ4,"#bolo #novela #globo","O Extensionista",auto,pt,"downloads/oextensionista/#677 - #bolo #novela #globo {O Extensionista}.txt"
678,Ww_kB72RqLA,https://www.youtube.com/watch?v=Ww_kB72RqLA,"#roça #colono #agricultura #globo #novela","O Extensionista",auto,pt,"downloads/oextensionista/#678 - #roça #colono #agricultura #globo #novela {O Extensionista}.txt"
679,Qmy-qiDUkZs,https://www.youtube.com/watch?v=Qmy-qiDUkZs,"#novela #globo","O Extensionista",auto,pt,"downloads/oextensionista/#679 - #novela #globo {O Extensionista}.txt"
680,eVFvP7vxvjE,https://www.youtube.com/watch?v=eVFvP7vxvjE,"#reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#680 - #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
681,2dn_MS6NIyY,https://www.youtube.com/watch?v=2dn_MS6NIyY,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#681 - #roça #colono #agricultura {O Extensionista}.txt"
682,ivKTZPPAcSw,https://www.youtube.com/watch?v=ivKTZPPAcSw,"#reflexão #fe","O Extensionista",auto,pt,"downloads/oextensionista/#682 - #reflexão #fe {O Extensionista}.txt"
683,tqpzlhsRcxA,https://www.youtube.com/watch?v=tqpzlhsRcxA,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#683 - #roça #colono {O Extensionista}.txt"
684,HMDy9ELlW2Y,https://www.youtube.com/watch?v=HMDy9ELlW2Y,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#684 - #roça #colono #agricultura {O Extensionista}.txt"
685,BduFHsLv_08,https://www.youtube.com/watch?v=BduFHsLv_08,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#685 - #roça #colono {O Extensionista}.txt"
686,zwPADAzqYlM,https://www.youtube.com/watch?v=zwPADAzqYlM,"#jesus #oração #deus","O Extensionista",auto,pt,"downloads/oextensionista/#686 - #jesus #oração #deus {O Extensionista}.txt"
687,DyrkDbkkhrw,https://www.youtube.com/watch?v=DyrkDbkkhrw,"#motivação #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#687 - #motivação #deustemumapalavrapravoce {O Extensionista}.txt"
688,eQ8J_efYcVQ,https://www.youtube.com/watch?v=eQ8J_efYcVQ,"#roça #deustemumapalavrapravoce #agricultura #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#688 - #roça #deustemumapalavrapravoce #agricultura #caminhoparaumavidamelhor {O Extensionista}.txt"
689,R_TQDyZR2d8,https://www.youtube.com/watch?v=R_TQDyZR2d8,"Calendarizar as atividades na Fruticultura #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#689 - Calendarizar as atividades na Fruticultura #fruticultura {O Extensionista}.txt"
690,VEFyHWW-Cnk,https://www.youtube.com/watch?v=VEFyHWW-Cnk,"Os desafios da aplicação após a análise de foliar #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#690 - Os desafios da aplicação após a análise de foliar #fruticultura {O Extensionista}.txt"
691,VP7OuGreB20,https://www.youtube.com/watch?v=VP7OuGreB20,"#jesus #motivação #amem #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#691 - #jesus #motivação #amem #reflexão {O Extensionista}.txt"
692,-ox1z_CpJIQ,https://www.youtube.com/watch?v=-ox1z_CpJIQ,"#jesus #motivação #amem #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#692 - #jesus #motivação #amem #reflexão {O Extensionista}.txt"
693,rPVA2CUoo1M,https://www.youtube.com/watch?v=rPVA2CUoo1M,"#motivação #deus #roça #colono #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#693 - #motivação #deus #roça #colono #deustemumapalavrapravoce {O Extensionista}.txt"
694,vSYQ6gOoP_c,https://www.youtube.com/watch?v=vSYQ6gOoP_c,"#jesus #motivação #amem #reflexão #deus #roça","O Extensionista",auto,pt,"downloads/oextensionista/#694 - #jesus #motivação #amem #reflexão #deus #roça {O Extensionista}.txt"
695,7JDBPfyXiKQ,https://www.youtube.com/watch?v=7JDBPfyXiKQ,"#motivação #reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#695 - #motivação #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
696,kwyYAdNP8Qo,https://www.youtube.com/watch?v=kwyYAdNP8Qo,"#jesus #motivação #amem #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#696 - #jesus #motivação #amem #reflexão {O Extensionista}.txt"
697,wgGp7xYKJc4,https://www.youtube.com/watch?v=wgGp7xYKJc4,"#motivação #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#697 - #motivação #roça #colono {O Extensionista}.txt"
698,-Hs8temmhh0,https://www.youtube.com/watch?v=-Hs8temmhh0,"#jesus #motivação #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#698 - #jesus #motivação #reflexão {O Extensionista}.txt"
699,UlLjiMU7hLY,https://www.youtube.com/watch?v=UlLjiMU7hLY,"#roça","O Extensionista",auto,pt,"downloads/oextensionista/#699 - #roça {O Extensionista}.txt"
700,C8m-_UGwH3g,https://www.youtube.com/watch?v=C8m-_UGwH3g,"#roça #extensão #agriculturaurbana","O Extensionista",auto,pt,"downloads/oextensionista/#700 - #roça #extensão #agriculturaurbana {O Extensionista}.txt"
701,FLgmQ8tIH0o,https://www.youtube.com/watch?v=FLgmQ8tIH0o,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#701 - #roça #colono {O Extensionista}.txt"
702,QKh7jgni7ak,https://www.youtube.com/watch?v=QKh7jgni7ak,"#roça #oextensionista","O Extensionista",auto,pt,"downloads/oextensionista/#702 - #roça #oextensionista {O Extensionista}.txt"
703,HegFj_y6k5U,https://www.youtube.com/watch?v=HegFj_y6k5U,"#roça #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#703 - #roça #caminhada {O Extensionista}.txt"
704,ViqRVhZzYik,https://www.youtube.com/watch?v=ViqRVhZzYik,"#bandinha #roça","O Extensionista",auto,pt,"downloads/oextensionista/#704 - #bandinha #roça {O Extensionista}.txt"
705,0TebYDGT_HM,https://www.youtube.com/watch?v=0TebYDGT_HM,"#feriado #riograndedosul","O Extensionista",auto,pt,"downloads/oextensionista/#705 - #feriado #riograndedosul {O Extensionista}.txt"
706,B7DgfpcJRTc,https://www.youtube.com/watch?v=B7DgfpcJRTc,"#roça #20desetembro","O Extensionista",auto,pt,"downloads/oextensionista/#706 - #roça #20desetembro {O Extensionista}.txt"
707,AHxlpM5J-vU,https://www.youtube.com/watch?v=AHxlpM5J-vU,"#roça #agricultura #extensãorural","O Extensionista",auto,pt,"downloads/oextensionista/#707 - #roça #agricultura #extensãorural {O Extensionista}.txt"
708,fu6IWHHSbwA,https://www.youtube.com/watch?v=fu6IWHHSbwA,"Ladrões na Fruticultura #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#708 - Ladrões na Fruticultura #fruticultura {O Extensionista}.txt"
709,UqXlGnKRcvE,https://www.youtube.com/watch?v=UqXlGnKRcvE,"#reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#709 - #reflexão {O Extensionista}.txt"
710,lhBwi_r1V5Q,https://www.youtube.com/watch?v=lhBwi_r1V5Q,"Agricultura urbana em Nova Esperança do Sul #roça #horticulture","O Extensionista",auto,pt,"downloads/oextensionista/#710 - Agricultura urbana em Nova Esperança do Sul #roça #horticulture {O Extensionista}.txt"
711,r3DW9O5tvHo,https://www.youtube.com/watch?v=r3DW9O5tvHo,"#roça #extensãorural #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#711 - #roça #extensãorural #caminhada {O Extensionista}.txt"
712,VoKYFKfgzGE,https://www.youtube.com/watch?v=VoKYFKfgzGE,"#eventos #turismorural #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#712 - #eventos #turismorural #caminhada {O Extensionista}.txt"
713,Q_vQvu5Cq5I,https://www.youtube.com/watch?v=Q_vQvu5Cq5I,"#dados #ciencia","O Extensionista",auto,pt,"downloads/oextensionista/#713 - #dados #ciencia {O Extensionista}.txt"
714,d_welBF0kGU,https://www.youtube.com/watch?v=d_welBF0kGU,"#ciencia #ia #inteligenciaartificial","O Extensionista",auto,pt,"downloads/oextensionista/#714 - #ciencia #ia #inteligenciaartificial {O Extensionista}.txt"
715,YrEGz2g-vP0,https://www.youtube.com/watch?v=YrEGz2g-vP0,"IV Polifruti  #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#715 - IV Polifruti #fruticultura {O Extensionista}.txt"
716,HEkrGlgWQdA,https://www.youtube.com/watch?v=HEkrGlgWQdA,"#roça #colono #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#716 - #roça #colono #reflexão {O Extensionista}.txt"
717,cJJQxwBaqPU,https://www.youtube.com/watch?v=cJJQxwBaqPU,"#oração #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#717 - #oração #roça #colono {O Extensionista}.txt"
718,uTnDKLmqEDM,https://www.youtube.com/watch?v=uTnDKLmqEDM,"#reflexão #amém","O Extensionista",auto,pt,"downloads/oextensionista/#718 - #reflexão #amém {O Extensionista}.txt"
719,W4rCQaByhyY,https://www.youtube.com/watch?v=W4rCQaByhyY,"#reflexão #roça","O Extensionista",auto,pt,"downloads/oextensionista/#719 - #reflexão #roça {O Extensionista}.txt"
720,aD0PielC3Dc,https://www.youtube.com/watch?v=aD0PielC3Dc,"#reflexão #roça","O Extensionista",auto,pt,"downloads/oextensionista/#720 - #reflexão #roça {O Extensionista}.txt"
721,4chFKgDn3DU,https://www.youtube.com/watch?v=4chFKgDn3DU,"#reflexão #amém","O Extensionista",auto,pt,"downloads/oextensionista/#721 - #reflexão #amém {O Extensionista}.txt"
722,_wMWo8R2kHg,https://www.youtube.com/watch?v=_wMWo8R2kHg,"#reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#722 - #reflexão {O Extensionista}.txt"
723,7uY7ZHo9imU,https://www.youtube.com/watch?v=7uY7ZHo9imU,"#motivação #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#723 - #motivação #roça #colono {O Extensionista}.txt"
724,QsFT7101Cj0,https://www.youtube.com/watch?v=QsFT7101Cj0,"#reflexão #oração","O Extensionista",auto,pt,"downloads/oextensionista/#724 - #reflexão #oração {O Extensionista}.txt"
725,ZC5wpwM9irI,https://www.youtube.com/watch?v=ZC5wpwM9irI,"#reflexão #amem","O Extensionista",auto,pt,"downloads/oextensionista/#725 - #reflexão #amem {O Extensionista}.txt"
726,-PW8O24268E,https://www.youtube.com/watch?v=-PW8O24268E,"#amem","O Extensionista",auto,pt,"downloads/oextensionista/#726 - #amem {O Extensionista}.txt"
727,gIJJRBa2AT8,https://www.youtube.com/watch?v=gIJJRBa2AT8,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#727 - #roça #colono #agricultura {O Extensionista}.txt"
728,XONYfVJbi6s,https://www.youtube.com/watch?v=XONYfVJbi6s,"#motivação #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#728 - #motivação #jesus {O Extensionista}.txt"
729,P1Xw8WyY9dM,https://www.youtube.com/watch?v=P1Xw8WyY9dM,"#agro #roça #fe","O Extensionista",auto,pt,"downloads/oextensionista/#729 - #agro #roça #fe {O Extensionista}.txt"
730,-NssRGD6dLc,https://www.youtube.com/watch?v=-NssRGD6dLc,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#730 - #roça #colono {O Extensionista}.txt"
731,R14kYz5MQb8,https://www.youtube.com/watch?v=R14kYz5MQb8,"#reflexão #roça #fe","O Extensionista",auto,pt,"downloads/oextensionista/#731 - #reflexão #roça #fe {O Extensionista}.txt"
732,NdKOjManzYs,https://www.youtube.com/watch?v=NdKOjManzYs,"#motivação #deus #roça","O Extensionista",auto,pt,"downloads/oextensionista/#732 - #motivação #deus #roça {O Extensionista}.txt"
733,7lDNMGbOFtE,https://www.youtube.com/watch?v=7lDNMGbOFtE,"#fe","O Extensionista",auto,pt,"downloads/oextensionista/#733 - #fe {O Extensionista}.txt"
734,lbm74MF4VpQ,https://www.youtube.com/watch?v=lbm74MF4VpQ,"#reflexão #vidanaroça","O Extensionista",auto,pt,"downloads/oextensionista/#734 - #reflexão #vidanaroça {O Extensionista}.txt"
735,pPVkYCUl9Ow,https://www.youtube.com/watch?v=pPVkYCUl9Ow,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#735 - #roça #colono {O Extensionista}.txt"
736,g2nSIAKXpbo,https://www.youtube.com/watch?v=g2nSIAKXpbo,"🍇 Quer aumentar a produção de uvas no seu pomar doméstico?","O Extensionista",auto,pt,"downloads/oextensionista/#736 - 🍇 Quer aumentar a produção de uvas no seu pomar doméstico- {O Extensionista}.txt"
737,7q5hqYdnoLk,https://www.youtube.com/watch?v=7q5hqYdnoLk,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#737 - #roça #colono {O Extensionista}.txt"
738,WyWhkUD93X4,https://www.youtube.com/watch?v=WyWhkUD93X4,"#roça #colono #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#738 - #roça #colono #fruticultura {O Extensionista}.txt"
739,1cQE1vEyma4,https://www.youtube.com/watch?v=1cQE1vEyma4,"50 anos do PPGExR/UFSM na SOBER #pesquisa #posgraduacao #extensãorural","O Extensionista",auto,pt,"downloads/oextensionista/#739 - 50 anos do PPGExR-UFSM na SOBER #pesquisa #posgraduacao #extensãorural {O Extensionista}.txt"
740,eevsOqHWOWg,https://www.youtube.com/watch?v=eevsOqHWOWg,"a extensão rural existe!","O Extensionista",auto,pt,"downloads/oextensionista/#740 - a extensão rural existe! {O Extensionista}.txt"
741,4ypwoGSWcqE,https://www.youtube.com/watch?v=4ypwoGSWcqE,"#ovelha","O Extensionista",auto,pt,"downloads/oextensionista/#741 - #ovelha {O Extensionista}.txt"
742,RM-fBJ_Lbns,https://www.youtube.com/watch?v=RM-fBJ_Lbns,"#roça #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#742 - #roça #fruticultura {O Extensionista}.txt"
743,_U6fzi7WrMI,https://www.youtube.com/watch?v=_U6fzi7WrMI,"#universidade","O Extensionista",auto,pt,"downloads/oextensionista/#743 - #universidade {O Extensionista}.txt"
744,fuS6dSunwrI,https://www.youtube.com/watch?v=fuS6dSunwrI,"#viral","O Extensionista",auto,pt,"downloads/oextensionista/#744 - #viral {O Extensionista}.txt"
745,jyd3mFS1aRI,https://www.youtube.com/watch?v=jyd3mFS1aRI,"#seguidores","O Extensionista",auto,pt,"downloads/oextensionista/#745 - #seguidores {O Extensionista}.txt"
746,2yB5B_rkxUQ,https://www.youtube.com/watch?v=2yB5B_rkxUQ,"#oextensionista","O Extensionista",auto,pt,"downloads/oextensionista/#746 - #oextensionista {O Extensionista}.txt"
747,-itfQ0dQLso,https://www.youtube.com/watch?v=-itfQ0dQLso,"#roça #extensãorural","O Extensionista",auto,pt,"downloads/oextensionista/#747 - #roça #extensãorural {O Extensionista}.txt"
